,issue_key,author_key,status,start_date,end_date,calendar_duration,working_duration,task_cost
3476,PYTHON-1819,prashant.mital,Open,2019-04-17 18:29:56,2019-04-17 18:32:02,126.0,0.0,0.0
3477,PYTHON-1819,prashant.mital,In Progress,2019-04-17 18:29:56,2019-04-19 20:38:53,180537.0,6450.333333333333,3.5835185185185185
3478,PYTHON-1818,prashant.mital,Needs Triage,2019-04-17 18:12:53,2019-04-17 18:13:13,20.0,0.0,0.0
3479,PYTHON-1818,prashant.mital,Open,2019-04-17 18:12:53,2019-04-17 18:13:25,32.0,0.0,0.0
3480,PYTHON-1818,prashant.mital,In Progress,2019-04-17 18:12:53,2019-04-19 20:39:40,181607.0,6543.333333333333,3.635185185185185
3481,PYTHON-1818,shane.harvey,Closed,2019-04-17 18:12:53,2019-04-19 20:58:46,182753.0,0.0,0.0
3482,PYTHON-1818,shane.harvey,In Code Review,2019-04-17 18:12:53,2019-04-19 22:55:37,189764.0,0.0,0.0
3483,PYTHON-1817,ian@10gen.com,Needs Triage,2019-04-17 03:37:37,2019-04-22 22:04:32,498415.0,0.0,0.0
3484,PYTHON-1817,prashant.mital,Open,2019-04-17 03:37:37,2019-05-20 22:13:02,2918125.0,0.0,0.0
3485,PYTHON-1817,prashant.mital,Scheduled,2019-04-17 03:37:37,2019-07-18 22:08:57,8015480.0,0.0,0.0
3486,PYTHON-1816,ian@10gen.com,Needs Triage,2019-04-17 03:34:39,2019-04-22 22:04:46,498607.0,0.0,0.0
3487,PYTHON-1816,shane.harvey,Open,2019-04-17 03:34:39,2019-04-25 21:18:12,755013.0,0.0,0.0
3488,PYTHON-1815,ian@10gen.com,Needs Triage,2019-04-17 03:32:47,2019-04-22 22:05:24,498757.0,0.0,0.0
3489,PYTHON-1815,prashant.mital,Open,2019-04-17 03:32:47,2019-05-20 22:12:40,2918393.0,0.0,0.0
3490,PYTHON-1815,prashant.mital,Scheduled,2019-04-17 03:32:47,2019-06-24 20:26:41,5936034.0,0.0,0.0
3491,PYTHON-1815,prashant.mital,Waiting (Blocked),2019-04-17 03:32:47,2019-07-16 01:56:43,7770236.0,0.0,0.0
3492,PYTHON-1815,prashant.mital,In Progress,2019-04-17 03:32:47,2019-07-18 22:31:12,8017105.0,279098.9801587302,155.05498897707233
3493,PYTHON-1815,prashant.mital,In Code Review,2019-04-17 03:32:47,2019-07-26 00:21:09,8628502.0,0.0,0.0
3494,PYTHON-1814,prashant.mital,Needs Triage,2019-04-16 23:49:41,2019-04-17 18:12:18,66157.0,0.0,0.0
3495,PYTHON-1814,shane.harvey,Open,2019-04-16 23:49:41,2019-04-17 19:36:02,71181.0,0.0,0.0
3496,PYTHON-1814,shane.harvey,In Code Review,2019-04-16 23:49:41,2019-04-17 22:50:08,82827.0,0.0,0.0
3497,PYTHON-1813,behackett,Needs Triage,2019-04-16 19:03:08,2019-04-16 19:17:09,841.0,0.0,0.0
3498,PYTHON-1813,behackett,Investigating,2019-04-16 19:03:08,2019-04-17 18:06:59,83031.0,0.0,0.0
3499,PYTHON-1813,ian@10gen.com,Waiting for Reporter,2019-04-16 19:03:08,2019-05-07 12:16:25,1789997.0,0.0,0.0
3500,PYTHON-1812,ian@10gen.com,Needs Triage,2019-04-12 21:40:24,2019-04-15 22:04:23,260639.0,0.0,0.0
3501,PYTHON-1812,prashant.mital,Open,2019-04-12 21:40:24,2019-04-16 20:40:54,342030.0,0.0,0.0
3502,PYTHON-1811,shane.harvey,Needs Triage,2019-04-12 20:08:19,2019-04-13 00:29:00,15641.0,0.0,0.0
3503,PYTHON-1811,shane.harvey,In Code Review,2019-04-12 20:08:19,2019-04-16 21:12:47,349468.0,0.0,0.0
3504,PYTHON-1810,prashant.mital,Needs Triage,2019-04-11 21:43:08,2019-04-11 21:43:25,17.0,0.0,0.0
3505,PYTHON-1810,prashant.mital,Scheduled,2019-04-11 21:43:08,2019-04-17 18:15:38,505950.0,0.0,0.0
3506,PYTHON-1809,behackett,Needs Triage,2019-04-11 09:25:21,2019-04-11 14:53:11,19670.0,0.0,0.0
3507,PYTHON-1809,behackett,Investigating,2019-04-11 09:25:21,2019-04-11 15:01:54,20193.0,0.0,0.0
3508,PYTHON-1808,behackett,Needs Triage,2019-04-10 23:53:58,2019-04-10 23:54:09,11.0,0.0,0.0
3509,PYTHON-1808,behackett,Open,2019-04-10 23:53:58,2019-04-12 22:17:07,166989.0,0.0,0.0
3510,PYTHON-1808,behackett,In Progress,2019-04-10 23:53:58,2019-04-12 22:23:32,167374.0,5538.461538461538,3.0769230769230766
3511,PYTHON-1808,behackett,In Code Review,2019-04-10 23:53:58,2019-04-16 23:29:40,516942.0,0.0,0.0
3512,PYTHON-1807,prashant.mital,Needs Triage,2019-04-10 22:36:37,2019-04-11 21:40:11,83014.0,0.0,0.0
3513,PYTHON-1807,prashant.mital,Scheduled,2019-04-10 22:36:37,2019-04-12 21:32:55,168978.0,0.0,0.0
3514,PYTHON-1806,behackett,Needs Triage,2019-04-10 09:41:26,2019-04-10 15:22:36,20470.0,0.0,0.0
3515,PYTHON-1806,behackett,Investigating,2019-04-10 09:41:26,2019-04-16 23:34:59,568413.0,0.0,0.0
3516,PYTHON-1806,behackett,Open,2019-04-10 09:41:26,2021-02-04 02:59:30,57518284.0,0.0,0.0
3517,PYTHON-1805,shane.harvey,Needs Triage,2019-04-09 14:48:32,2019-04-09 19:03:38,15306.0,0.0,0.0
3518,PYTHON-1805,shane.harvey,Waiting for Reporter,2019-04-09 14:48:32,2019-04-09 19:18:34,16202.0,0.0,0.0
3519,PYTHON-1805,ian@10gen.com,Investigating,2019-04-09 14:48:32,2019-04-29 22:12:14,1754622.0,0.0,0.0
3520,PYTHON-1805,ian@10gen.com,Waiting for Reporter,2019-04-09 14:48:32,2019-05-07 12:16:17,2410065.0,0.0,0.0
3521,PYTHON-1804,ian@10gen.com,Needs Triage,2019-04-08 21:13:26,2019-04-08 22:04:46,3080.0,0.0,0.0
3522,PYTHON-1803,ian@10gen.com,Needs Triage,2019-04-08 18:21:08,2019-04-08 22:05:52,13484.0,0.0,0.0
3523,PYTHON-1803,behackett,Open,2019-04-08 18:21:08,2019-07-09 21:59:46,7961918.0,0.0,0.0
3524,PYTHON-1803,behackett,In Progress,2019-04-08 18:21:08,2019-07-09 22:02:04,7962056.0,187339.79395604396,104.07766330891332
3525,PYTHON-1803,behackett,In Code Review,2019-04-08 18:21:08,2019-07-15 22:47:31,8483183.0,0.0,0.0
3526,PYTHON-1802,shane.harvey,Needs Triage,2019-04-08 18:18:35,2019-04-08 18:24:29,354.0,0.0,0.0
3527,PYTHON-1801,shane.harvey,Needs Triage,2019-04-08 18:12:45,2019-04-08 20:00:20,6455.0,0.0,0.0
3528,PYTHON-1800,shane.harvey,Needs Triage,2019-04-03 19:50:06,2019-04-03 20:48:11,3485.0,0.0,0.0
3529,PYTHON-1799,shane.harvey,Needs Triage,2019-04-02 23:23:18,2019-04-08 18:00:49,499051.0,0.0,0.0
3530,PYTHON-1798,ian@10gen.com,Needs Triage,2019-04-02 01:20:26,2019-04-08 22:06:36,593170.0,0.0,0.0
3531,PYTHON-1798,ian@10gen.com,Open,2019-04-02 01:20:26,2019-06-03 22:18:00,5432254.0,0.0,0.0
3532,PYTHON-1798,ian@10gen.com,Scheduled,2019-04-02 01:20:26,2019-06-10 22:20:04,6037178.0,0.0,0.0
3533,PYTHON-1798,prashant.mital,In Progress,2019-04-02 01:20:26,2019-06-13 19:57:38,6287832.0,204716.3777777778,113.73132098765433
3534,PYTHON-1798,prashant.mital,In Code Review,2019-04-02 01:20:26,2019-06-14 03:32:56,6315150.0,0.0,0.0
3535,PYTHON-1797,ian@10gen.com,Needs Triage,2019-04-02 01:18:32,2019-04-08 22:07:24,593332.0,0.0,0.0
3536,PYTHON-1797,behackett,Open,2019-04-02 01:18:32,2019-07-10 23:35:42,8633830.0,0.0,0.0
3537,PYTHON-1797,behackett,In Progress,2019-04-02 01:18:32,2019-07-12 02:48:29,8731797.0,214036.88486513487,118.90938048063049
3538,PYTHON-1797,behackett,In Code Review,2019-04-02 01:18:32,2019-07-16 00:35:55,9069443.0,0.0,0.0
3539,PYTHON-1796,shane.harvey,Needs Triage,2019-03-28 22:02:07,2019-03-28 22:02:20,13.0,0.0,0.0
3540,PYTHON-1796,shane.harvey,Open,2019-03-28 22:02:07,2019-03-28 22:27:55,1548.0,0.0,0.0
3541,PYTHON-1796,shane.harvey,Closed,2019-03-28 22:02:07,2019-04-12 20:14:22,1289535.0,0.0,0.0
3542,PYTHON-1796,shane.harvey,Open,2019-03-28 22:02:07,2019-06-11 22:35:23,6481996.0,0.0,0.0
3543,PYTHON-1795,shane.harvey,Needs Triage,2019-03-28 17:50:00,2019-03-28 17:51:05,65.0,0.0,0.0
3544,PYTHON-1795,shane.harvey,In Code Review,2019-03-28 17:50:00,2019-04-02 20:27:20,441440.0,0.0,0.0
3545,PYTHON-1794,shane.harvey,Needs Triage,2019-03-27 22:30:46,2019-03-27 22:38:36,470.0,0.0,0.0
3546,PYTHON-1794,shane.harvey,In Progress,2019-03-27 22:30:46,2019-03-28 00:06:06,5720.0,0.0,0.0
3547,PYTHON-1794,shane.harvey,In Code Review,2019-03-27 22:30:46,2019-04-02 20:27:05,510979.0,0.0,0.0
3548,PYTHON-1793,shane.harvey,Needs Triage,2019-03-27 21:57:43,2019-03-27 22:06:28,525.0,0.0,0.0
3549,PYTHON-1793,shane.harvey,In Code Review,2019-03-27 21:57:43,2019-04-01 18:35:37,419874.0,0.0,0.0
3550,PYTHON-1792,shane.harvey,Needs Triage,2019-03-26 20:35:37,2019-03-26 20:35:55,18.0,0.0,0.0
3551,PYTHON-1792,shane.harvey,In Progress,2019-03-26 20:35:37,2019-03-26 20:48:05,748.0,0.0,0.0
3552,PYTHON-1792,shane.harvey,In Code Review,2019-03-26 20:35:37,2019-03-27 20:37:53,86536.0,0.0,0.0
3553,PYTHON-1791,shane.harvey,Needs Triage,2019-03-25 21:05:20,2019-03-25 21:05:38,18.0,0.0,0.0
3554,PYTHON-1791,shane.harvey,Open,2019-03-25 21:05:20,2019-03-26 18:36:26,77466.0,0.0,0.0
3555,PYTHON-1791,shane.harvey,In Progress,2019-03-25 21:05:20,2019-03-26 20:16:39,83479.0,2000.0,1.1111111111111112
3556,PYTHON-1791,shane.harvey,In Code Review,2019-03-25 21:05:20,2019-03-27 20:09:05,169425.0,0.0,0.0
3557,PYTHON-1790,shane.harvey,Needs Triage,2019-03-25 20:22:30,2019-03-27 21:02:07,175177.0,0.0,0.0
3558,PYTHON-1790,shane.harvey,In Code Review,2019-03-25 20:22:30,2019-03-27 21:21:51,176361.0,0.0,0.0
3559,PYTHON-1789,shane.harvey,Needs Triage,2019-03-25 17:45:50,2019-03-25 17:46:03,13.0,0.0,0.0
3560,PYTHON-1789,ian@10gen.com,Open,2019-03-25 17:45:50,2019-06-03 22:15:25,6064175.0,0.0,0.0
3561,PYTHON-1789,behackett,Scheduled,2019-03-25 17:45:50,2019-06-05 22:30:47,6237897.0,0.0,0.0
3562,PYTHON-1789,ian@10gen.com,Needs Triage,2019-03-25 17:45:50,2019-06-10 22:03:50,6668280.0,0.0,0.0
3563,PYTHON-1789,behackett,Scheduled,2019-03-25 17:45:50,2019-06-12 21:05:09,6837559.0,0.0,0.0
3564,PYTHON-1789,behackett,In Progress,2019-03-25 17:45:50,2019-07-09 21:24:30,9171520.0,221969.1575924076,123.31619866244867
3565,PYTHON-1789,behackett,In Code Review,2019-03-25 17:45:50,2019-07-15 20:01:08,9684918.0,0.0,0.0
3566,PYTHON-1788,behackett,Needs Triage,2019-03-25 15:34:14,2019-03-25 16:36:44,3750.0,0.0,0.0
3567,PYTHON-1788,behackett,Investigating,2019-03-25 15:34:14,2019-03-25 16:54:44,4830.0,0.0,0.0
3568,PYTHON-1787,shane.harvey,Needs Triage,2019-03-22 17:13:00,2019-03-22 18:00:04,2824.0,0.0,0.0
3569,PYTHON-1787,alexander.golin,Open,2019-03-22 17:13:00,2020-05-26 16:10:19,37234639.0,0.0,0.0
3570,PYTHON-1787,JIRAUSER1253561,Scheduled,2019-03-22 17:13:00,2020-06-26 21:02:22,39930562.0,0.0,0.0
3571,PYTHON-1787,JIRAUSER1253561,In Progress,2019-03-22 17:13:00,2020-07-02 17:58:25,40437925.0,2584046.0,717.7905555555556
3572,PYTHON-1786,shane.harvey,Needs Triage,2019-03-21 17:13:31,2019-03-22 20:23:18,97787.0,0.0,0.0
3573,PYTHON-1786,shane.harvey,Investigating,2019-03-21 17:13:31,2019-03-22 23:53:39,110408.0,0.0,0.0
3574,PYTHON-1786,shane.harvey,In Code Review,2019-03-21 17:13:31,2019-03-23 00:09:47,111376.0,0.0,0.0
3575,PYTHON-1785,ian@10gen.com,Needs Triage,2019-03-21 14:49:16,2019-04-01 20:45:39,971783.0,0.0,0.0
3576,PYTHON-1785,behackett,Open,2019-03-21 14:49:16,2019-07-18 19:52:27,10299791.0,0.0,0.0
3577,PYTHON-1785,behackett,In Progress,2019-03-21 14:49:16,2019-07-19 02:19:13,10322997.0,309082.0435952936,171.71224644182976
3578,PYTHON-1785,behackett,In Code Review,2019-03-21 14:49:16,2019-07-30 18:57:30,11333294.0,0.0,0.0
3579,PYTHON-1784,shane.harvey,Needs Triage,2019-03-20 17:40:19,2019-03-22 00:05:31,109512.0,0.0,0.0
3580,PYTHON-1784,shane.harvey,In Code Review,2019-03-20 17:40:19,2019-03-23 00:10:43,196224.0,0.0,0.0
3581,PYTHON-1783,behackett,Needs Triage,2019-03-19 22:48:59,2019-03-19 23:00:29,690.0,0.0,0.0
3582,PYTHON-1783,prashant.mital,Open,2019-03-19 22:48:59,2019-03-20 18:38:25,71366.0,0.0,0.0
3583,PYTHON-1783,prashant.mital,Investigating,2019-03-19 22:48:59,2019-03-25 20:35:41,510402.0,0.0,0.0
3584,PYTHON-1783,prashant.mital,In Progress,2019-03-19 22:48:59,2019-04-09 17:46:46,1796267.0,56205.28888888889,31.22516049382716
3585,PYTHON-1783,prashant.mital,In Code Review,2019-03-19 22:48:59,2019-04-09 17:49:38,1796439.0,0.0,0.0
3586,PYTHON-1783,prashant.mital,In Progress,2019-03-19 22:48:59,2019-04-09 17:49:50,1796451.0,56205.28888888889,31.22516049382716
3587,PYTHON-1783,prashant.mital,In Code Review,2019-03-19 22:48:59,2019-04-17 18:23:31,2489672.0,0.0,0.0
3588,PYTHON-1782,prashant.mital,Needs Triage,2019-03-19 21:43:55,2019-03-20 20:23:58,81603.0,0.0,0.0
3589,PYTHON-1782,prashant.mital,In Progress,2019-03-19 21:43:55,2019-03-21 14:52:58,148143.0,5357.8,2.9765555555555556
3590,PYTHON-1782,prashant.mital,In Code Review,2019-03-19 21:43:55,2019-03-21 22:35:48,175913.0,0.0,0.0
3591,PYTHON-1781,shane.harvey,Needs Triage,2019-03-19 19:57:37,2019-03-19 19:59:20,103.0,0.0,0.0
3592,PYTHON-1781,shane.harvey,Open,2019-03-19 19:57:37,2019-03-21 21:30:29,178372.0,0.0,0.0
3593,PYTHON-1781,shane.harvey,In Progress,2019-03-19 19:57:37,2019-03-21 22:17:21,181184.0,3803.0994152046783,2.1128330084470437
3594,PYTHON-1781,shane.harvey,In Code Review,2019-03-19 19:57:37,2019-03-23 00:10:09,274352.0,0.0,0.0
3595,PYTHON-1780,shane.harvey,Needs Triage,2019-03-18 21:39:22,2019-03-18 21:39:30,8.0,0.0,0.0
3596,PYTHON-1780,shane.harvey,Open,2019-03-18 21:39:22,2019-03-21 17:13:42,243260.0,0.0,0.0
3597,PYTHON-1779,ian@10gen.com,Needs Triage,2019-03-18 20:04:14,2019-04-01 20:49:03,1212289.0,0.0,0.0
3598,PYTHON-1779,prashant.mital,Open,2019-03-18 20:04:14,2021-06-04 19:44:35,69896421.0,0.0,0.0
3599,PYTHON-1778,ian@10gen.com,Needs Triage,2019-03-18 16:21:02,2019-04-01 22:17:13,1230971.0,0.0,0.0
3600,PYTHON-1778,alexander.golin,Open,2019-03-18 16:21:02,2020-07-09 00:34:25,41328803.0,0.0,0.0
3601,PYTHON-1778,behackett,Closed,2019-03-18 16:21:02,2020-08-19 16:46:53,44929551.0,0.0,0.0
3602,PYTHON-1778,shane.harvey,Open,2019-03-18 16:21:02,2020-10-09 19:17:34,49344992.0,0.0,0.0
3603,PYTHON-1777,shane.harvey,Needs Triage,2019-03-14 00:20:19,2019-03-14 00:20:27,8.0,0.0,0.0
3604,PYTHON-1776,shane.harvey,Needs Triage,2019-03-13 21:12:05,2019-03-16 00:36:34,185069.0,0.0,0.0
3605,PYTHON-1776,ian@10gen.com,Waiting (Blocked),2019-03-13 21:12:05,2019-04-01 20:49:24,1640239.0,0.0,0.0
3606,PYTHON-1775,shane.harvey,Needs Triage,2019-03-13 20:42:17,2019-03-13 20:42:35,18.0,0.0,0.0
3607,PYTHON-1775,shane.harvey,Scheduled,2019-03-13 20:42:17,2019-03-15 19:45:55,169418.0,0.0,0.0
3608,PYTHON-1775,prashant.mital,In Code Review,2019-03-13 20:42:17,2019-03-18 17:05:52,419015.0,0.0,0.0
3609,PYTHON-1774,shane.harvey,Needs Triage,2019-03-13 19:56:54,2019-03-13 20:14:01,1027.0,0.0,0.0
3610,PYTHON-1774,shane.harvey,Open,2019-03-13 19:56:54,2019-06-14 20:53:06,8038572.0,0.0,0.0
3611,PYTHON-1773,shane.harvey,Needs Triage,2019-03-13 00:18:34,2019-03-13 01:12:14,3220.0,0.0,0.0
3612,PYTHON-1773,shane.harvey,In Code Review,2019-03-13 00:18:34,2019-03-14 23:44:03,170729.0,0.0,0.0
3613,PYTHON-1772,shane.harvey,Needs Triage,2019-03-07 22:18:58,2019-03-07 22:19:07,9.0,0.0,0.0
3614,PYTHON-1772,shane.harvey,In Progress,2019-03-07 22:18:58,2019-03-08 01:36:59,11881.0,0.0,0.0
3615,PYTHON-1771,shane.harvey,Needs Triage,2019-03-07 21:51:55,2019-03-07 21:52:10,15.0,0.0,0.0
3616,PYTHON-1771,shane.harvey,Open,2019-03-07 21:51:55,2021-02-04 01:30:39,60406724.0,0.0,0.0
3617,PYTHON-1770,behackett,Needs Triage,2019-03-07 14:24:03,2019-03-07 15:42:55,4732.0,0.0,0.0
3618,PYTHON-1769,prashant.mital,Needs Triage,2019-03-06 18:54:16,2019-03-06 18:57:41,205.0,0.0,0.0
3619,PYTHON-1769,prashant.mital,Open,2019-03-06 18:54:16,2019-03-18 17:06:28,1030332.0,0.0,0.0
3620,PYTHON-1769,prashant.mital,In Progress,2019-03-06 18:54:16,2019-03-18 23:29:21,1053305.0,30073.122222222224,16.70729012345679
3621,PYTHON-1769,prashant.mital,In Code Review,2019-03-06 18:54:16,2019-03-19 23:03:50,1138174.0,0.0,0.0
3622,PYTHON-1768,prashant.mital,Needs Triage,2019-03-05 23:20:24,2019-03-05 23:20:57,33.0,0.0,0.0
3623,PYTHON-1768,shane.harvey,Open,2019-03-05 23:20:24,2019-03-15 19:46:24,851160.0,0.0,0.0
3624,PYTHON-1768,prashant.mital,In Code Review,2019-03-05 23:20:24,2019-03-18 17:05:37,1100713.0,0.0,0.0
3625,PYTHON-1767,shane.harvey,Needs Triage,2019-03-05 22:16:59,2019-03-05 22:26:02,543.0,0.0,0.0
3626,PYTHON-1767,shane.harvey,Open,2019-03-05 22:16:59,2019-03-06 00:01:24,6265.0,0.0,0.0
3627,PYTHON-1767,shane.harvey,In Progress,2019-03-05 22:16:59,2019-03-06 00:04:22,6443.0,0.0,0.0
3628,PYTHON-1767,shane.harvey,In Code Review,2019-03-05 22:16:59,2019-03-06 02:23:30,14791.0,0.0,0.0
3629,PYTHON-1766,shane.harvey,Needs Triage,2019-03-04 19:44:32,2019-03-04 19:52:18,466.0,0.0,0.0
3630,PYTHON-1766,shane.harvey,In Code Review,2019-03-04 19:44:32,2019-03-05 02:25:21,24049.0,0.0,0.0
3631,PYTHON-1765,ian@10gen.com,Needs Triage,2019-03-02 22:17:46,2019-04-01 20:50:13,2586747.0,0.0,0.0
3632,PYTHON-1765,prashant.mital,Investigating,2019-03-02 22:17:46,2019-04-08 20:33:10,3190524.0,0.0,0.0
3633,PYTHON-1765,prashant.mital,Waiting for Reporter,2019-03-02 22:17:46,2019-04-08 20:38:13,3190827.0,0.0,0.0
3634,PYTHON-1765,prashant.mital,Investigating,2019-03-02 22:17:46,2019-04-08 21:04:08,3192382.0,0.0,0.0
3635,PYTHON-1765,prashant.mital,Waiting for Reporter,2019-03-02 22:17:46,2019-04-08 21:15:31,3193065.0,0.0,0.0
3636,PYTHON-1765,prashant.mital,Investigating,2019-03-02 22:17:46,2019-04-09 17:53:03,3267317.0,0.0,0.0
3637,PYTHON-1765,ian@10gen.com,Waiting for Reporter,2019-03-02 22:17:46,2019-05-07 12:22:04,5666658.0,0.0,0.0
3638,PYTHON-1764,ian@10gen.com,Needs Triage,2019-03-01 19:18:23,2019-04-01 20:50:55,2683952.0,0.0,0.0
3639,PYTHON-1764,shane.harvey,Open,2019-03-01 19:18:23,2019-04-08 21:18:17,3290394.0,0.0,0.0
3640,PYTHON-1763,behackett,Needs Triage,2019-02-27 19:45:55,2019-02-27 19:49:07,192.0,0.0,0.0
3641,PYTHON-1763,alexander.golin,Open,2019-02-27 19:45:55,2021-02-05 19:28:23,61256548.0,0.0,0.0
3642,PYTHON-1762,behackett,Needs Triage,2019-02-27 17:03:53,2019-02-27 18:20:28,4595.0,0.0,0.0
3643,PYTHON-1762,behackett,Investigating,2019-02-27 17:03:53,2019-02-27 19:36:18,9145.0,0.0,0.0
3644,PYTHON-1762,behackett,Open,2019-02-27 17:03:53,2019-03-19 00:36:00,1668727.0,0.0,0.0
3645,PYTHON-1762,behackett,In Progress,2019-02-27 17:03:53,2019-03-19 00:47:43,1669430.0,43085.57342657343,23.936429681429683
3646,PYTHON-1762,behackett,In Code Review,2019-02-27 17:03:53,2019-03-19 18:28:11,1733058.0,0.0,0.0
3647,PYTHON-1761,behackett,Needs Triage,2019-02-27 02:05:06,2019-02-27 19:59:03,64437.0,0.0,0.0
3648,PYTHON-1761,behackett,Open,2019-02-27 02:05:06,2019-07-16 17:37:20,12065534.0,0.0,0.0
3649,PYTHON-1761,behackett,In Progress,2019-02-27 02:05:06,2019-07-16 18:27:48,12068562.0,318348.4642440892,176.8602579133829
3650,PYTHON-1761,behackett,In Code Review,2019-02-27 02:05:06,2019-07-16 21:13:40,12078514.0,0.0,0.0
3651,PYTHON-1760,shane.harvey,Needs Triage,2019-02-27 02:02:51,2019-02-27 02:24:34,1303.0,0.0,0.0
3652,PYTHON-1760,behackett,Open,2019-02-27 02:02:51,2019-07-16 17:36:11,12065600.0,0.0,0.0
3653,PYTHON-1759,shane.harvey,Needs Triage,2019-02-26 23:14:04,2019-02-27 21:16:34,79350.0,0.0,0.0
3654,PYTHON-1759,shane.harvey,In Code Review,2019-02-26 23:14:04,2019-02-27 21:32:50,80326.0,0.0,0.0
3655,PYTHON-1758,rathi.gnanasekaran,Needs Triage,2019-02-26 19:14:58,2019-02-26 21:33:32,8314.0,0.0,0.0
3656,PYTHON-1757,behackett,Needs Triage,2019-02-26 17:52:00,2019-02-26 17:52:10,10.0,0.0,0.0
3657,PYTHON-1757,shane.harvey,Open,2019-02-26 17:52:00,2019-03-13 23:47:42,1317342.0,0.0,0.0
3658,PYTHON-1757,shane.harvey,In Progress,2019-02-26 17:52:00,2019-03-14 00:31:20,1319960.0,20838.960444589735,11.577200246994297
3659,PYTHON-1757,shane.harvey,In Code Review,2019-02-26 17:52:00,2019-03-14 23:44:10,1403530.0,0.0,0.0
3660,PYTHON-1756,shane.harvey,Needs Triage,2019-02-26 00:24:31,2019-02-26 01:06:18,2507.0,0.0,0.0
3661,PYTHON-1756,shane.harvey,Scheduled,2019-02-26 00:24:31,2019-03-12 18:30:33,1274762.0,0.0,0.0
3662,PYTHON-1755,rathi.gnanasekaran,Needs Triage,2019-02-23 00:24:46,2019-02-26 21:36:42,335516.0,0.0,0.0
3663,PYTHON-1754,prashant.mital,Needs Triage,2019-02-21 17:58:55,2019-02-21 18:07:36,521.0,0.0,0.0
3664,PYTHON-1753,rathi.gnanasekaran,Needs Triage,2019-02-20 20:58:12,2019-02-26 21:38:36,520824.0,0.0,0.0
3665,PYTHON-1753,shane.harvey,Open,2019-02-20 20:58:12,2020-02-19 03:08:30,31385418.0,0.0,0.0
3666,PYTHON-1752,shane.harvey,Needs Triage,2019-02-20 18:41:31,2019-02-20 18:41:53,22.0,0.0,0.0
3667,PYTHON-1751,shane.harvey,Needs Triage,2019-02-20 18:19:59,2019-02-20 18:24:07,248.0,0.0,0.0
3668,PYTHON-1751,shane.harvey,In Code Review,2019-02-20 18:19:59,2019-02-20 18:43:30,1411.0,0.0,0.0
3669,PYTHON-1750,behackett,Needs Triage,2019-02-15 21:21:55,2019-02-15 21:22:05,10.0,0.0,0.0
3670,PYTHON-1750,behackett,Open,2019-02-15 21:21:55,2019-02-20 21:17:03,431708.0,0.0,0.0
3671,PYTHON-1750,behackett,In Progress,2019-02-15 21:21:55,2019-02-21 20:24:00,514925.0,12000.0,6.666666666666667
3672,PYTHON-1750,prashant.mital,In Code Review,2019-02-15 21:21:55,2019-03-13 16:37:52,2229357.0,0.0,0.0
3673,PYTHON-1749,shane.harvey,Needs Triage,2019-02-14 10:26:54,2019-02-14 18:25:51,28737.0,0.0,0.0
3674,PYTHON-1748,behackett,Needs Triage,2019-02-14 10:26:40,2019-02-15 17:14:09,110849.0,0.0,0.0
3675,PYTHON-1747,shane.harvey,Needs Triage,2019-02-13 23:05:51,2019-02-13 23:37:20,1889.0,0.0,0.0
3676,PYTHON-1747,ian@10gen.com,Waiting for Reporter,2019-02-13 23:05:51,2019-03-25 20:58:53,3448382.0,0.0,0.0
3677,PYTHON-1746,behackett,Needs Triage,2019-02-13 01:45:35,2019-02-13 21:06:22,69647.0,0.0,0.0
3678,PYTHON-1745,rathi.gnanasekaran,Needs Triage,2019-02-12 20:19:21,2019-02-26 21:40:29,1214468.0,0.0,0.0
3679,PYTHON-1745,alexander.golin,Open,2019-02-12 20:19:21,2021-01-08 19:30:55,60131494.0,0.0,0.0
3680,PYTHON-1744,rathi.gnanasekaran,Needs Triage,2019-02-12 20:17:01,2019-02-26 21:42:48,1214747.0,0.0,0.0
3681,PYTHON-1744,prashant.mital,Investigating,2019-02-12 20:17:01,2019-03-11 20:49:54,2334773.0,0.0,0.0
3682,PYTHON-1744,ian@10gen.com,In Progress,2019-02-12 20:17:01,2019-03-25 20:54:29,3544648.0,522000.0,290.0
3683,PYTHON-1743,rathi.gnanasekaran,Needs Triage,2019-02-11 22:53:36,2019-02-26 21:43:07,1291771.0,0.0,0.0
3684,PYTHON-1743,ian@10gen.com,Waiting (Blocked),2019-02-11 22:53:36,2019-04-02 01:09:35,4241759.0,0.0,0.0
3685,PYTHON-1743,esha.bhargava,Open,2019-02-11 22:53:36,2019-10-17 21:33:15,21422379.0,0.0,0.0
3686,PYTHON-1743,april.schoffer,Waiting (Blocked),2019-02-11 22:53:36,2020-02-03 21:10:54,30838638.0,0.0,0.0
3687,PYTHON-1743,prashant.mital,In Progress,2019-02-11 22:53:36,2020-04-03 18:02:43,36011347.0,1432324.6460317455,795.7359144620808
3688,PYTHON-1742,rathi.gnanasekaran,Needs Triage,2019-02-11 20:28:45,2019-02-26 21:43:31,1300486.0,0.0,0.0
3689,PYTHON-1742,ian@10gen.com,Waiting (Blocked),2019-02-11 20:28:45,2019-04-02 01:09:14,4250429.0,0.0,0.0
3690,PYTHON-1742,prashant.mital,Open,2019-02-11 20:28:45,2019-05-20 22:11:25,8473360.0,0.0,0.0
